측정월,측정소코드,월평균값,상태값,국가기준초과여부,충남기준초과여부,1시간자료최고값,1시간자료최고일시,1시간자료최저값,1시간자료최저일시,1시간자료국가기준초과합,1시간자료충남기준초과합,정상자료합계,정상1시간평균값합계,일평균최고값,일평균최고일,일평균최저값,일평균최저일,일평균국가기준초과합계,일평균충남기준초과합계,일평균정상상태합,8시간평균최고값,8시간평균최고일,8시간평균최저값,8시간평균최저일,8시간평균국가기준초과합,8시간평균충남기준초과합,8시간평균정상상태합,생성일시,월유효가동률,데이터율
2020-08-01,예산군,151,정상자료,0,0,879,1613,2,100,0,0,743,1,0,112136,273,20,17,3,0,0,31,0,,0,,0,0,0,100
2020-08-01,이원면,23,정상자료,0,0,70,2012,2,610,0,0,703,13,28,16260,52,4,9,29,0,0,29,0,,0,,0,0,0,96.17
2020-08-01,이원면,11,정상자료,0,0,31,422,1,217,0,0,664,13,67,7057,24,4,4,29,0,0,29,0,,0,,0,0,0,90.83
2020-08-01,이원면,0.027,정상자료,0,0,0.076,1423,0.004,2203,0,0,705,13,26,19.376,0.051,14,0.016,5,0,0,29,0.071,15,0.023,5,2,2,30,96.44
2020-08-01,이원면,0.3,정상자료,0,0,0.6,710,0.1,1712,0,0,706,13,25,235.9,0.5,22,0.2,16,0,0,29,0.5,7,0.2,16,0,0,30,96.58
2020-08-01,이원면,0.003,정상자료,0,0,0.008,2209,0.002,100,0,0,706,13,25,1.929,0.004,25,0.002,1,0,0,29,0,,0,,0,0,0,96.58
2020-08-01,이원면,0.005,정상자료,0,0,0.021,2603,0.002,915,0,0,705,13,26,3.856,0.009,26,0.003,4,0,0,29,0,,0,,0,0,0,96.44
2020-08-01,이원면,0.008,정상자료,0,0,0.033,1209,0.004,915,0,0,705,13,26,5.737,0.011,22,0.005,13,0,0,29,0,,0,,0,0,0,96.44
2020-08-01,이원면,0.002,정상자료,0,0,0.024,1209,0.002,100,0,0,705,13,26,1.718,0.004,12,0.002,1,0,0,29,0,,0,,0,0,0,96.44
2020-08-01,이원면,1.3,정상자료,0,0,4.8,2620,0.1,1722,0,0,712,7,25,904.7,2.9,26,0.6,29,0,0,29,0,,0,,0,0,0,96.61
2020-08-01,이원면,-32.4,정상자료,0,0,39.1,1714,-79.7,216,0,0,708,11,25,-22905.6,28.7,26,-79.6,2,0,0,29,0,,0,,0,0,0,96.59
2020-08-01,이원면,24.6,정상자료,0,0,29,2515,22,719,0,0,712,7,25,17488,26,25,23,1,0,0,29,0,,0,,0,0,0,96.61
2020-08-01,이원면,34.4,정상자료,0,0,99.8,411,0.2,207,0,0,708,11,25,24357.6,75.6,26,0.2,2,0,0,29,0,,0,,0,0,0,96.59
2020-08-01,이원면,146,정상자료,0,0,909,1813,1,100,0,0,712,7,25,104272,278,19,22,3,0,0,29,0,,0,,0,0,0,96.61
2020-08-01,태안읍,29,정상자료,0,0,86,2018,2,1009,0,0,735,9,0,21131,59,4,12,29,0,0,31,0,,0,,0,0,0,100
2020-08-01,태안읍,11,정상자료,0,0,50,1919,1,100,9,0,695,7,42,7867,26,19,3,1,0,0,31,0,,0,,0,0,0,94.3
2020-08-01,태안읍,0.027,정상자료,0,0,0.075,1423,0.005,2306,0,0,736,8,0,20.046,0.052,14,0.014,5,0,0,31,0.071,15,0.022,5,2,2,31,100
2020-08-01,태안읍,0.4,정상자료,0,0,0.6,710,0.3,1812,0,0,736,8,0,310.2,0.5,6,0.4,1,0,0,31,0.6,7,0.4,1,0,0,31,100
2020-08-01,태안읍,0.002,정상자료,0,0,0.007,2522,0.001,115,0,0,736,8,0,1.756,0.004,20,0.001,3,0,0,31,0,,0,,0,0,0,100
2020-08-01,태안읍,0.006,정상자료,0,0,0.021,2602,0.003,103,0,0,735,8,1,4.501,0.01,26,0.003,9,0,0,31,0,,0,,0,0,0,99.86
2020-08-01,태안읍,0.01,정상자료,0,0,0.027,108,0.005,103,0,0,735,8,1,7.442,0.014,7,0.007,9,0,0,31,0,,0,,0,0,0,99.86
2020-08-01,태안읍,0.004,정상자료,0,0,0.017,108,0.002,100,0,0,735,8,1,2.894,0.005,1,0.003,27,0,0,31,0,,0,,0,0,0,99.86
2020-08-01,태안읍,1.9,정상자료,0,0,10.6,2702,0.1,500,0,0,744,0,0,1400.8,4.8,27,0.5,7,0,0,31,0,,0,,0,0,0,100
2020-08-01,태안읍,12.2,교정 중,0,0,30.5,1814,-79.8,1823,0,0,492,252,0,6000.3,27.5,5,-79.8,19,0,0,20,0,,0,,0,0,0,100
2020-08-01,태안읍,25.4,정상자료,0,0,29,1815,23,100,0,0,744,0,0,18907,26.9,25,23,1,0,0,31,0,,0,,0,0,0,100
2020-08-01,태안읍,82.9,교정 중,0,0,97,1211,0,1823,0,0,492,252,0,40792.2,96.9,2,0,19,0,0,20,0,,0,,0,0,0,100
2020-08-01,태안읍,142,정상자료,0,0,887,1812,1,100,0,0,744,0,0,105446,274,19,18,3,0,0,31,0,,0,,0,0,0,100
2020-08-01,이동차1,37,교정 중,0,0,101,2120,0,2907,1,0,188,409,32,7004,55,22,22,30,0,0,8,0,,0,,0,0,0,56.12
2020-08-01,이동차1,29,교정 중,0,0,89,2120,0,2209,59,0,166,409,54,4843,43,22,14,29,2,1,5,0,,0,,0,0,0,49.55
2020-08-01,이동차1,0.029,교정 중,0,0,0.119,3014,0,513,1,1,227,46,356,6.611,0.047,27,0.019,29,0,0,9,0.063,30,0.024,29,1,1,9,32.52
2020-08-01,이동차1,0.2,교정 중,0,0,0.5,3115,0,513,0,0,282,46,301,48.7,0.3,22,0,6,0,0,11,0.4,22,0,6,0,0,11,40.4
2020-08-01,이동차1,0.002,교정 중,0,0,0.005,3020,0,513,0,0,270,46,313,0.583,0.003,25,0,6,0,0,10,0,,0,,0,0,0,38.68
2020-08-01,이동차1,0.005,교정 중,0,0,0.017,3020,0,513,0,0,234,46,349,1.107,0.007,30,0.004,23,0,0,9,0,,0,,0,0,0,33.52
2020-08-01,이동차1,0.007,교정 중,0,0,0.024,3020,0,513,0,0,234,46,349,1.627,0.01,30,0.006,27,0,0,9,0,,0,,0,0,0,33.52
2020-08-01,이동차1,0.001,정상자료,0,0,0.008,3020,0,513,0,0,583,46,0,0.506,0.003,30,0,6,0,0,23,0,,0,,0,0,0,83.52
2020-08-01,이동차1,0.4,정상자료,0,0,5.1,2706,0,513,0,0,629,0,0,280.9,2.7,27,0,6,0,0,26,0,,0,,0,0,0,84.54
2020-08-01,이동차1,28.4,정상자료,0,0,56.9,2012,21.7,2305,0,0,629,0,0,17877,34.8,17,24.6,7,0,0,26,0,,0,,0,0,0,84.54
2020-08-01,이동차1,84.3,정상자료,0,0,100,2102,25.2,2012,0,0,629,0,0,53001.7,99.9,29,58.6,18,0,0,26,0,,0,,0,0,0,84.54
2020-08-01,이동차1,0,정상자료,0,0,0,513,0,513,0,0,629,0,0,0,0,6,0,6,0,0,26,0,,0,,0,0,0,84.54
2020-08-01,이동차1,0,정상자료,0,0,0,513,0,513,0,0,629,0,0,0,0,6,0,6,0,0,26,0,,0,,0,0,0,84.54
2020-08-01,이동차1,0,교정 중,0,0,0,2015,0,2015,0,0,269,360,0,0,0,21,0,21,0,0,11,0,,0,,0,0,0,70.05
2020-08-01,이동차1,0,교정 중,0,0,0,2015,0,2015,0,0,269,360,0,0,0,21,0,21,0,0,11,0,,0,,0,0,0,70.05
2020-08-01,이동차1,0,교정 중,0,0,0,2015,0,2015,0,0,269,360,0,0,0,21,0,21,0,0,11,0,,0,,0,0,0,70.05
2020-08-01,내포,23,정상자료,0,0,65,1715,2,604,0,0,731,7,6,17017,41,4,9,10,0,0,31,0,,0,,0,0,0,99.19
2020-08-01,내포,14,정상자료,0,0,43,2208,1,120,7,0,674,7,63,9284,27,22,3,9,0,0,30,0,,0,,0,0,0,91.45
2020-08-01,내포,0.026,정상자료,0,0,0.075,1421,0.003,1803,0,0,737,7,0,19.03,0.051,15,0.012,5,0,0,31,0.072,15,0.018,10,2,2,31,100
2020-08-01,내포,0.4,정상자료,0,0,0.6,1415,0.3,100,0,0,737,7,0,277.7,0.5,12,0.3,1,0,0,31,0.5,7,0.3,1,0,0,31,100
2020-08-01,내포,0.002,정상자료,0,0,0.005,1423,0.002,100,0,0,737,7,0,1.733,0.003,14,0.002,1,0,0,31,0,,0,,0,0,0,100
2020-08-01,내포,0.005,정상자료,0,0,0.015,2602,0.002,1402,0,0,737,7,0,3.932,0.008,26,0.004,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,내포,0.008,정상자료,0,0,0.022,2407,0.005,200,0,0,737,7,0,6.171,0.011,24,0.006,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,내포,0.003,정상자료,0,0,0.011,508,0.001,609,0,0,737,7,0,2.245,0.004,5,0.002,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,내포,1,정상자료,0,0,3,604,0.1,801,0,0,744,0,0,718.7,1.5,2,0.4,8,0,0,31,0,,0,,0,0,0,100
2020-08-01,내포,26.5,정상자료,0,0,33.9,2516,21,705,0,0,744,0,0,19746.4,28.9,25,22.6,7,0,0,31,0,,0,,0,0,0,100
2020-08-01,내포,90,정상자료,0,0,100,101,55.2,2512,0,0,744,0,0,66965.7,99.5,8,78,25,0,0,31,0,,0,,0,0,0,100
2020-08-01,예산군,24,정상자료,0,0,55,420,5,907,0,0,738,6,0,17729,40,19,12,9,0,0,31,0,,0,,0,0,0,100
2020-08-01,예산군,14,정상자료,0,0,40,1917,1,317,6,0,736,6,2,10281,29,19,4,8,0,0,31,0,,0,,0,0,0,99.73
2020-08-01,예산군,0.022,정상자료,0,0,0.084,3019,0.004,2005,0,0,740,4,0,16.638,0.045,15,0.013,1,0,0,31,0.06,15,0.02,1,0,0,31,100
2020-08-01,예산군,0.3,정상자료,0,0,0.6,2123,0.2,100,0,0,740,4,0,192.8,0.4,22,0.2,1,0,0,31,0.5,22,0.2,1,0,0,31,100
2020-08-01,예산군,0.004,정상자료,0,0,0.008,1916,0.002,2210,0,0,740,4,0,2.769,0.005,19,0.003,22,0,0,31,0,,0,,0,0,0,100
2020-08-01,예산군,0.004,정상자료,0,0,0.015,710,0.001,123,0,0,740,4,0,3.019,0.007,7,0.002,1,0,0,31,0,,0,,0,0,0,100
2020-08-01,예산군,0.007,정상자료,0,0,0.024,318,0.003,200,0,0,740,4,0,5.286,0.011,7,0.004,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,예산군,0.003,정상자료,0,0,0.011,317,0.002,100,0,0,740,4,0,2.326,0.004,3,0.002,14,0,0,31,0,,0,,0,0,0,100
2020-08-01,장항읍,0.003,정상자료,0,0,0.009,1213,0.002,603,0,0,739,5,0,2.438,0.004,6,0.003,1,0,0,31,0,,0,,0,0,0,100
2020-08-01,장항읍,0.006,정상자료,0,0,0.018,2708,0.002,208,0,0,739,5,0,4.233,0.008,7,0.003,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,장항읍,0.009,정상자료,0,0,0.033,1209,0.004,303,0,0,739,5,0,6.983,0.013,12,0.006,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,장항읍,0.004,정상자료,0,0,0.019,415,0.002,100,0,0,739,5,0,2.794,0.005,4,0.003,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,장항읍,1.1,정상자료,0,0,5.8,603,0,100,0,0,744,0,0,786.7,2.4,2,0.4,23,0,0,31,0,,0,,0,0,0,100
2020-08-01,장항읍,27.2,정상자료,0,0,34.4,2516,22.3,713,0,0,744,0,0,20253.7,29.9,25,23,7,0,0,31,0,,0,,0,0,0,100
2020-08-01,장항읍,82.1,정상자료,0,0,97.8,806,51.7,2513,0,0,744,0,0,61054.9,96.2,8,69.2,25,0,0,31,0,,0,,0,0,0,100
2020-08-01,청양읍,22,정상자료,0,0,48,2210,2,814,0,0,711,32,1,15639,35,20,9,8,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,11,정상자료,0,0,36,422,1,101,1,0,711,32,1,8108,24,20,3,8,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,0.024,정상자료,0,0,0.073,1504,0.003,1702,0,0,714,29,1,17.091,0.05,15,0.014,5,0,0,29,0.07,15,0.019,5,2,2,30,99.86
2020-08-01,청양읍,0.2,정상자료,0,0,0.5,2401,0.2,100,0,0,714,29,1,172.6,0.3,7,0.2,1,0,0,29,0.5,24,0.2,1,0,0,30,99.86
2020-08-01,청양읍,0.003,정상자료,0,0,0.008,2110,0.002,1007,0,0,714,29,1,2.316,0.004,4,0.003,1,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,0.005,정상자료,0,0,0.014,317,0.001,3004,0,0,714,29,1,3.775,0.008,21,0.002,29,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,0.009,정상자료,0,0,0.03,2108,0.003,2901,0,0,714,29,1,6.707,0.014,18,0.004,29,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,0.004,정상자료,0,0,0.018,1706,0.002,621,0,0,714,29,1,2.942,0.007,17,0.002,11,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,1.8,정상자료,0,0,7.7,2703,0.3,701,0,0,718,25,1,1294.7,3.1,9,0.9,7,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,26.4,정상자료,0,0,34,2515,21.1,706,0,0,718,25,1,18966.4,28.5,25,22.3,7,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,27.1,정상자료,0,0,29.3,2316,24,100,0,0,718,25,1,19456.9,28.1,23,24.1,3,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,85.7,정상자료,0,0,98.8,317,50.8,2515,0,0,718,25,1,61530.8,97,8,76.5,25,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,청양읍,147,정상자료,0,0,871,1713,1,100,0,0,718,25,1,105692,254,19,27,3,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,정산면,0,측정기 시험가동 중,0,0,0,,0,,0,0,0,744,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0
2020-08-01,홍성읍,23,정상자료,0,0,57,2209,2,313,0,0,737,5,2,16658,41,22,10,10,0,0,31,0,,0,,0,0,0,99.73
2020-08-01,홍성읍,13,정상자료,0,0,38,2211,0,314,2,0,735,5,4,9219,27,22,3,10,0,0,31,0,,0,,0,0,0,99.46
2020-08-01,홍성읍,0.033,정상자료,0,0,0.074,2723,0.007,2506,0,0,740,4,0,24.443,0.058,14,0.022,5,0,0,31,0.064,12,0.026,5,4,4,31,100
2020-08-01,홍성읍,0.2,정상자료,0,0,0.4,711,0.2,100,0,0,740,4,0,175.4,0.3,7,0.2,1,0,0,31,0.4,14,0.2,1,0,0,31,100
2020-08-01,홍성읍,0.004,정상자료,0,0,0.007,417,0.003,1419,0,0,740,4,0,2.805,0.005,4,0.003,15,0,0,31,0,,0,,0,0,0,100
2020-08-01,홍성읍,0.005,정상자료,0,0,0.017,2603,0.001,300,0,0,740,4,0,3.976,0.009,25,0.002,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,홍성읍,0.009,정상자료,0,0,0.03,2107,0.004,205,0,0,740,4,0,6.306,0.013,25,0.005,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,홍성읍,0.003,정상자료,0,0,0.019,2107,0.002,101,0,0,740,4,0,2.307,0.005,21,0.002,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,홍성읍,1.5,정상자료,0,0,4.6,604,0.2,702,0,0,743,1,0,1132.7,2.6,2,1,7,0,0,31,0,,0,,0,0,0,100
2020-08-01,홍성읍,26.9,정상자료,0,0,34.1,2512,21.3,706,0,0,743,1,0,19981.8,29.6,25,22.6,7,0,0,31,0,,0,,0,0,0,100
2020-08-01,홍성읍,27,정상자료,0,0,33.5,2016,25.3,1323,0,0,743,1,0,20033.2,28.1,20,26,29,0,0,31,0,,0,,0,0,0,100
2020-08-01,홍성읍,94,정상자료,0,0,100,100,50.3,2512,0,0,743,1,0,69839.6,100,3,78.3,25,0,0,31,0,,0,,0,0,0,100
2020-08-01,홍성읍,139,정상자료,0,0,845,512,1,100,0,0,743,1,0,103193,227,19,28,3,0,0,31,0,,0,,0,0,0,100
2020-08-01,송산면,27.3,정상자료,0,0,31.6,1715,25,105,0,0,744,0,0,20283.7,30.5,18,25.3,3,0,0,31,0,,0,,0,0,0,100
2020-08-01,송산면,86.2,정상자료,0,0,97.4,2307,53.6,2513,0,0,744,0,0,64102.3,94,8,74.4,25,0,0,31,0,,0,,0,0,0,100
2020-08-01,송산면,155,정상자료,0,0,914,1812,0,100,0,0,744,0,0,115189,270,19,29,3,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,21,정상자료,0,0,49,508,2,2216,0,0,734,8,2,15693,38,5,11,29,0,0,31,0,,0,,0,0,0,99.73
2020-08-01,금산읍,13,정상자료,0,0,35,2008,1,2913,0,0,682,8,54,9116,27,20,4,31,0,0,26,0,,0,,0,0,0,92.66
2020-08-01,금산읍,0.019,정상자료,0,0,0.054,1512,0.004,400,0,0,672,72,0,13.099,0.041,15,0.007,5,0,0,28,0.05,27,0.009,5,0,0,28,100
2020-08-01,금산읍,0.3,정상자료,0,0,0.6,2418,0.2,110,0,0,738,6,0,242.5,0.5,22,0.3,1,0,0,31,0.5,22,0.3,1,0,0,31,100
2020-08-01,금산읍,0.003,정상자료,0,0,0.006,3120,0.002,100,0,0,738,6,0,2.187,0.004,23,0.002,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,0.007,정상자료,0,0,0.017,2018,0.003,200,0,0,738,6,0,5.353,0.01,7,0.005,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,0.012,정상자료,0,0,0.034,1914,0.006,302,0,0,738,6,0,9.162,0.015,1,0.01,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,0.005,정상자료,0,0,0.021,1914,0.003,200,0,0,738,6,0,3.86,0.007,1,0.004,11,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,1,정상자료,0,0,3.7,2619,0.3,703,0,0,744,0,0,757.8,2,26,0.6,7,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,27.1,정상자료,0,0,35.1,2016,21.6,2406,0,0,744,0,0,20184,29.6,15,22.7,8,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,28.9,정상자료,0,0,31,411,27.4,2416,0,0,744,0,0,21472.6,29.8,4,28.2,25,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,84,정상자료,0,0,100,100,44.7,2015,0,0,744,0,0,62480.7,100,7,75.6,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,금산읍,149,정상자료,0,0,794,1511,2,100,0,0,744,0,0,110722,224,16,18,8,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,28,정상자료,0,0,101,413,3,617,1,0,737,7,0,20714,51,4,11,8,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,16,정상자료,0,0,45,2503,1,316,28,0,672,6,66,10630,34,20,5,8,0,0,31,0,,0,,0,0,0,91.06
2020-08-01,부여읍,0.02,정상자료,0,0,0.056,1417,0.002,1704,0,0,738,6,0,14.883,0.039,14,0.009,5,0,0,31,0.054,14,0.015,5,0,0,31,100
2020-08-01,부여읍,0.4,정상자료,0,0,0.6,2403,0.3,110,0,0,738,6,0,287.5,0.5,24,0.3,2,0,0,31,0.6,24,0.3,10,0,0,31,100
2020-08-01,부여읍,0.002,정상자료,0,0,0.007,1422,0.002,100,0,0,738,6,0,1.781,0.003,13,0.002,1,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,0.007,정상자료,0,0,0.017,717,0.004,100,0,0,738,6,0,5.233,0.011,7,0.004,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,0.01,정상자료,0,0,0.024,1807,0.005,205,0,0,738,6,0,7.231,0.015,7,0.007,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,0.003,정상자료,0,0,0.015,1807,0.002,100,0,0,738,6,0,1.977,0.004,5,0.002,2,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,1.1,정상자료,0,0,6.2,2703,0.1,503,0,0,744,0,0,854.1,2.8,27,0.5,7,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,13.3,정상자료,0,0,36.7,1814,-79.9,500,0,0,744,0,0,9926.9,29.4,26,-34.7,29,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,28.2,정상자료,0,0,30,415,26,100,0,0,744,0,0,20997,29,25,26.8,1,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,77.6,정상자료,0,0,99.9,100,0,2005,0,0,744,0,0,57730.6,98,1,39.3,29,0,0,31,0,,0,,0,0,0,100
2020-08-01,부여읍,168,정상자료,0,0,998,1712,1,100,0,0,744,0,0,124969,273,20,24,8,0,0,31,0,,0,,0,0,0,100
2020-08-01,서천읍,26,정상자료,0,0,62,1915,2,811,0,0,712,32,0,18506,43,4,10,8,0,0,29,0,,0,,0,0,0,100
2020-08-01,서천읍,14,정상자료,0,0,42,1914,1,811,5,0,707,32,5,9576,28,4,5,9,0,0,29,0,,0,,0,0,0,99.3
2020-08-01,서천읍,0.024,정상자료,0,0,0.078,1422,0.002,1800,0,0,711,33,0,17.414,0.048,14,0.011,5,0,0,29,0.073,15,0.017,5,2,2,30,100
2020-08-01,서천읍,0.3,정상자료,0,0,0.6,1418,0.1,1916,0,0,676,56,12,231.6,0.5,14,0.1,20,0,0,27,0.5,13,0.2,20,0,0,28,98.26
2020-08-01,서천읍,0.003,정상자료,0,0,0.01,1423,0.002,101,0,0,711,33,0,2.123,0.005,14,0.002,6,0,0,29,0,,0,,0,0,0,100
2020-08-01,서천읍,0.007,정상자료,0,0,0.014,2119,0.003,209,0,0,710,33,1,4.647,0.009,21,0.005,2,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,서천읍,0.009,정상자료,0,0,0.03,1907,0.005,201,0,0,710,33,1,6.714,0.014,19,0.007,2,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,서천읍,0.003,정상자료,0,0,0.025,1907,0.001,2702,0,0,710,33,1,2.108,0.007,19,0.002,2,0,0,29,0,,0,,0,0,0,99.86
2020-08-01,서천읍,0.9,정상자료,0,0,3.6,2702,0,323,0,0,718,26,0,620.1,1.6,6,0.4,7,0,0,29,0,,0,,0,0,0,100
2020-08-01,서천읍,27,정상자료,0,0,32.8,415,21.7,1905,0,0,718,26,0,19362.9,28.5,4,23,7,0,0,29,0,,0,,0,0,0,100
2020-08-01,서천읍,26.8,정상자료,0,0,29,1313,24,105,0,0,718,26,0,19233,27.6,13,25.1,1,0,0,29,0,,0,,0,0,0,100
2020-08-01,서천읍,85,정상자료,0,0,98.7,809,54.4,2314,0,0,718,26,0,61053.5,97.9,8,76.6,23,0,0,29,0,,0,,0,0,0,100
2020-08-01,서천읍,157,정상자료,0,0,840,1812,0,100,0,0,718,26,0,112435,263,18,12,8,0,0,29,0,,0,,0,0,0,100
2020-08-01,서면,24,정상자료,0,0,52,421,3,3017,0,0,706,38,0,16899,41,4,9,30,0,0,29,0,,0,,0,0,0,100
2020-08-01,서면,12,정상자료,0,0,37,1909,1,117,1,0,697,38,9,8174,25,4,3,30,0,0,29,0,,0,,0,0,0,98.73
2020-08-01,서면,0.03,정상자료,0,0,0.093,1422,0.003,1800,0,0,705,39,0,21.025,0.056,14,0.015,5,0,0,29,0.082,14,0.021,3,3,3,30,100
2020-08-01,서면,0.4,정상자료,0,0,0.5,521,0.1,100,0,0,705,39,0,254.9,0.5,7,0.1,1,0,0,29,0.5,7,0.1,1,0,0,30,100
2020-08-01,서면,0.004,정상자료,0,0,0.008,2410,0.002,618,0,0,705,39,0,2.583,0.006,25,0.003,1,0,0,29,0,,0,,0,0,0,100
2020-08-01,서면,0.005,정상자료,0,0,0.014,1908,0.001,601,0,0,602,100,42,2.842,0.007,24,0.003,6,0,0,24,0,,0,,0,0,0,93.48
2020-08-01,서면,0.007,정상자료,0,0,0.029,1908,0.002,601,0,0,602,100,42,3.999,0.009,21,0.003,9,0,0,24,0,,0,,0,0,0,93.48
2020-08-01,서면,0.002,정상자료,0,0,0.016,1908,0.001,519,0,0,602,100,42,1.221,0.003,18,0.001,6,0,0,24,0,,0,,0,0,0,93.48
2020-08-01,서면,1.6,정상자료,0,0,9.1,2702,0,621,0,0,713,31,0,1150.1,3.4,27,0.4,7,0,0,29,0,,0,,0,0,0,100
2020-08-01,서면,26.3,정상자료,0,0,33.6,2611,21.8,623,0,0,713,31,0,18780.4,29.4,25,22.9,7,0,0,29,0,,0,,0,0,0,100
2020-08-01,서면,28.8,정상자료,0,0,41,213,27,422,0,0,713,31,0,20568,38,2,27.5,29,0,0,29,0,,0,,0,0,0,100
2020-08-01,서면,89.7,정상자료,0,0,100,100,55.9,2611,0,0,713,31,0,63929.8,99.7,8,72.9,26,0,0,29,0,,0,,0,0,0,100
2020-08-01,서면,175,정상자료,0,0,915,513,0,320,0,0,713,31,0,124914,288,18,20,8,0,0,29,0,,0,,0,0,0,100
2020-08-01,장항읍,25,정상자료,0,0,68,217,2,801,0,0,739,5,0,18626,46,4,9,30,0,0,31,0,,0,,0,0,0,100
2020-08-01,장항읍,15,정상자료,0,0,39,1908,1,104,6,0,699,5,40,10383,28,4,5,9,0,0,31,0,,0,,0,0,0,94.59
2020-08-01,장항읍,0.03,정상자료,0,0,0.083,1422,0.006,1903,0,0,739,5,0,21.997,0.053,14,0.015,5,0,0,31,0.078,15,0.019,10,3,3,31,100
2020-08-01,장항읍,0.3,정상자료,0,0,0.5,1502,0.1,100,0,0,739,5,0,233.1,0.4,6,0.1,1,0,0,31,0.4,5,0.1,1,0,0,31,100
2020-08-01,송산면,3.1,정상자료,0,0,13.3,2702,0.3,2403,0,0,744,0,0,2338.4,6.4,27,1.6,12,0,0,31,0,,0,,0,0,0,100
2020-08-01,송산면,25.9,정상자료,0,0,32.7,2513,21.5,2402,0,0,744,0,0,19245.3,28.4,26,22.7,7,0,0,31,0,,0,,0,0,0,100
